"screen_name","followers_count","friends_count","created_at","lang","status_count"
"maddoxcourtney",4,43,"Fri May 08 17:10:26 +0000 2009","en",5
"AlexaDenyse",241,1863,"Wed May 16 01:45:56 +0000 2012","en",11511
"krlosalass",0,34,"Mon May 09 03:22:29 +0000 2011","es",3
"SandeepKotte",4,257,"Sun Jun 15 17:55:56 +0000 2014","en",18
"spaz7762526",0,426,"Sun Dec 06 16:51:33 +0000 2009","en",17
"grimmzz",0,68,"Wed Jan 05 06:29:45 +0000 2011","en",2
"raym50",8,785,"Fri Mar 19 14:21:42 +0000 2010","fr",141
"SagenHedaRawr",0,91,"Sat Nov 28 19:02:03 +0000 2009","en",5
"sujie_i",0,174,"Wed Oct 06 14:51:16 +0000 2010","en",12
"Mattkat56Atkins",0,213,"Mon Dec 08 20:28:03 +0000 2014","en",6
"stayflykid66",3,126,"Tue Jul 21 20:50:02 +0000 2009","en",27
"Sarah1973D",1,93,"Tue May 05 09:42:22 +0000 2009","en",15
"grace_lives",6,420,"Tue Sep 29 16:33:34 +0000 2009","en",13
"bandamzinc",3,312,"Mon Oct 29 17:35:41 +0000 2012","pt",26
"joshuakelly98",2,170,"Sat Dec 15 05:26:52 +0000 2012","en",22
"dayanadsm",1,108,"Thu Oct 29 22:07:10 +0000 2009","en",8
"mag1212",8,1520,"Fri Nov 12 21:31:17 +0000 2010","en",16
"darbashi",108,1803,"Thu Jan 26 18:23:59 +0000 2012","en",80
"psykopussi",5,119,"Sat Oct 08 17:10:02 +0000 2011","en",28
"Katielake7",1,131,"Fri May 31 21:30:55 +0000 2013","en",8
"Tonysmith689",0,159,"Tue Dec 25 23:01:49 +0000 2012","en",2
"chming0913",0,73,"Fri Aug 27 13:04:06 +0000 2010","en",1
"PragyaRanjan",6,310,"Sun Jul 24 12:32:02 +0000 2011","en",9
"littleman4514",3,1285,"Fri May 03 05:55:24 +0000 2013","en",46
"mar_syed",3,1249,"Tue Apr 10 18:42:31 +0000 2012","en",41
"Wassaw17",2,1531,"Fri Mar 14 19:12:42 +0000 2014","da",35
"nasserqtr30",2,41,"Mon Nov 01 10:26:48 +0000 2010","en",4
"tuckerthemann",4,892,"Tue Mar 29 15:27:57 +0000 2011","en",22
"rusiadie",25,336,"Wed Feb 20 16:35:06 +0000 2013","en",97
"kentgodzilla",12,421,"Wed Oct 14 16:27:22 +0000 2009","en",17
"donangellopez",2,456,"Wed Oct 12 04:04:39 +0000 2011","en",27
"Martin77803176",1,32,"Tue Dec 06 14:30:54 +0000 2016","de",4
"Lee01Tony",0,218,"Wed Feb 15 20:04:34 +0000 2012","en",7
"pallimalli180",0,36,"Wed Dec 15 12:11:06 +0000 2010","de",4
"stevandunjic",0,176,"Sun Dec 11 22:22:53 +0000 2011","en",5
"JhuViiana",1,104,"Mon Apr 05 11:58:43 +0000 2010","en",27
"dwetxy",15,293,"Wed May 25 05:45:15 +0000 2011","en",429
"loveaftab143",0,64,"Wed Jul 18 10:17:14 +0000 2012","en",2
"MelissaKool",2,245,"Thu Aug 25 23:00:29 +0000 2011","en",32
"longlinh9707",1,448,"Mon Jan 28 10:07:04 +0000 2013","en",17
"avocadyer",1,228,"Tue Jul 24 23:02:27 +0000 2012","en",3
"CarrieL23",6,723,"Fri Mar 13 00:35:47 +0000 2009","en",26
"ceandrescon",8,1362,"Tue Nov 29 19:40:41 +0000 2011","es",65
"alleycatzster",6,313,"Thu May 23 16:11:51 +0000 2013","en",12
"meganhicks09",12,463,"Wed May 23 05:09:11 +0000 2012","en",39
"derekshortway",2,168,"Wed Sep 05 01:01:26 +0000 2012","en",19
"Amandarvayi",0,39,"Tue Jan 04 19:51:57 +0000 2011","en",1
"BenitezBengie",3,485,"Fri Jul 20 07:36:14 +0000 2012","en",35
"alessongabri",7,373,"Tue Sep 01 17:13:20 +0000 2009","en",16
"hairulah",9,1453,"Sat Sep 04 19:05:26 +0000 2010","en",31
"__valenn__",237,683,"Fri Jul 09 04:44:42 +0000 2010","en",498
"jessica86022534",14,469,"Fri Jan 11 22:08:50 +0000 2013","pt",6
"pmarch77",1,35,"Wed Aug 11 19:24:34 +0000 2010","en",2
"CouvCoupons",3,63,"Thu Jun 04 17:04:08 +0000 2009","en",7
"Evelinan97",3,556,"Thu Feb 16 20:41:25 +0000 2012","sv",20
"mugay_fals",19,506,"Mon Jul 16 18:03:44 +0000 2012","en",29
"Jackiermalito",2,65,"Tue Oct 06 17:24:31 +0000 2009","en",4
"lildusky",1,1180,"Sun Jan 16 17:48:41 +0000 2011","en",37
"BayRidge1",20,172,"Mon Feb 07 04:14:08 +0000 2011","en",2
"feriiilau",5,108,"Wed Dec 22 14:30:38 +0000 2010","en",2
"elba_espino",2,130,"Sun May 18 03:45:35 +0000 2014","es",3
"joankarley",0,241,"Fri Jul 27 21:27:03 +0000 2012","en",14
"ZzZLDKZzZ",0,330,"Fri Jun 22 09:58:23 +0000 2012","en",17
"Theresa_Ramsay",0,119,"Fri Nov 16 04:51:06 +0000 2012","en",27
"ShingekinoDesu",4,385,"Sun May 04 01:09:17 +0000 2014","en",23
"omprakash_pal",1,258,"Sat Oct 13 13:46:57 +0000 2012","en",13
"jovi6487",0,174,"Thu Mar 21 18:26:16 +0000 2013","en",12
"f4hr5wk9",1,1137,"Sun Feb 09 17:48:52 +0000 2014","zh-tw",21
"dbaker67",0,80,"Sun Feb 27 16:26:37 +0000 2011","en",6
"Faya46Fayas",1,38,"Sun Aug 18 13:57:58 +0000 2013","en",3
"andrepucci",2,145,"Sat Oct 17 01:30:16 +0000 2009","en",4
"MarvinILasky",1,77,"Sun Oct 20 14:46:51 +0000 2013","en",8
"hayriyebrql",0,1249,"Fri Nov 02 19:55:25 +0000 2012","tr",44
"rodrigaosfrock2",13,329,"Fri Jul 30 17:32:02 +0000 2010","pt",22
"Pseudopunk12",1,309,"Sun Mar 29 19:54:41 +0000 2015","fr",12
"ButcherP2010",8,1476,"Sun Jan 03 05:29:37 +0000 2010","en",84
"dennice_park",3,1894,"Sun Sep 27 07:29:53 +0000 2015","en",15
"Masonator55",84,225,"Sat Apr 18 13:59:57 +0000 2009","en",6
"geralddeleon5",4,1229,"Fri Jul 06 07:53:41 +0000 2012","fil",32
"yuchan_19165",6,306,"Tue Aug 27 02:13:04 +0000 2013","id",14
"ALEXCHOUMAN",1,79,"Wed Jan 18 07:04:34 +0000 2012","en",3
"KGOliver",14,633,"Fri Mar 27 01:51:29 +0000 2009","en",20
"Joanspe31938779",4,58,"Mon Sep 09 18:41:08 +0000 2013","en",2
"qasida1992",1,50,"Fri Sep 17 14:52:07 +0000 2010","en",2
"msonia10",0,233,"Mon Dec 15 22:32:28 +0000 2014","pt",8
"travissigmund",3,1370,"Mon Jan 17 09:37:04 +0000 2011","en",61
"bertyb27",4,1151,"Sat Jun 25 11:54:34 +0000 2011","en",33
"nitedevine",9,229,"Mon Jan 17 12:23:00 +0000 2011","en",25
"condemoured",2,115,"Sat May 12 17:19:36 +0000 2012","es",9
"amadoubaldeh9",1,397,"Tue Sep 23 22:03:46 +0000 2014","en",26
"AmelialuvsPeace",4,351,"Mon Nov 09 20:37:51 +0000 2009","en",9
"africalady93",4,1346,"Tue Apr 03 18:38:47 +0000 2012","fr",69
"marcus200301",2,513,"Thu Feb 09 23:52:52 +0000 2012","pt",3
"yzf1000929",6,308,"Sun Apr 03 23:50:41 +0000 2011","en",20
"KhaneelStewart",9,1090,"Sat Aug 31 10:46:31 +0000 2013","en-gb",37
"HaileChris",1,1188,"Sat Mar 03 22:40:37 +0000 2012","en",30
"tenhens",1,253,"Mon Nov 23 19:29:09 +0000 2009","en",6
"jovanyskp8",11,1672,"Sun Jan 26 15:58:05 +0000 2014","es",47
"mero_saleap",11,229,"Wed Feb 02 22:24:49 +0000 2011","en",3
"mavi770",50,3309,"Sun Sep 26 18:54:31 +0000 2010","en",47
"Jorge_Jah",0,89,"Thu Jan 19 10:52:42 +0000 2012","es",7
"y_jaco",4,1976,"Thu Sep 27 04:15:35 +0000 2012","en",10
"AndyAndyt12",3,319,"Sun Mar 25 20:10:56 +0000 2012","en",15
"RANDOMGUYYadgha",0,110,"Wed Dec 07 19:24:58 +0000 2011","en",3
"diegokuroda",4,396,"Sat Dec 04 21:21:10 +0000 2010","en",12
"willnik89",1,231,"Mon Dec 12 20:25:16 +0000 2011","en",8
"leiteleitee",5,433,"Fri Dec 23 23:23:16 +0000 2011","pt",20
"SUB_ZERO_Guam",1,291,"Sun Jul 08 23:43:16 +0000 2012","en",12
"tippeDilybar",4,74,"Sat Jan 01 08:13:31 +0000 2011","en",1
"SPWildlifer4",2,422,"Sat Sep 11 00:13:05 +0000 2010","en",34
"12texan12",0,189,"Tue Nov 06 04:42:25 +0000 2012","en",7
"obrayanemaciel",22,2121,"Tue Jan 10 15:01:12 +0000 2012","pt",55
"frank_dodoo",6,1160,"Wed Feb 12 15:14:50 +0000 2014","en",58
"greenarrow18",6,1480,"Tue Jan 25 13:56:52 +0000 2011","en",52
"moranjuanc17",1,38,"Fri Dec 28 07:13:58 +0000 2012","es",17
"stanleypoo",8,1789,"Mon Nov 09 03:32:34 +0000 2009","en",87
"ComSandra12345",1,346,"Mon Jan 28 06:26:21 +0000 2013","en",13
"reeseiepie",2,489,"Wed Feb 23 01:54:38 +0000 2011","en",13
"436e64cfe9834d0",0,118,"Wed May 07 08:09:49 +0000 2014","en",4
"phumiphat_15",1,98,"Sat Sep 04 07:28:06 +0000 2010","en",2
"latina1400",1,176,"Sat Sep 05 01:16:32 +0000 2009","en",11
"jkfcorretora",2,111,"Tue Jan 11 00:34:24 +0000 2011","en",1
"susanavillega11",0,86,"Tue Dec 11 03:20:32 +0000 2012","es",4
"cink_nice",0,139,"Sat Jan 16 06:35:53 +0000 2010","en",6
"AJRWright",4,344,"Fri Mar 19 03:42:00 +0000 2010","en",14
"ela8408",0,109,"Mon Jul 05 01:11:23 +0000 2010","es",3
"jordankeller10",0,354,"Fri Apr 13 21:53:17 +0000 2012","en",18
"bruno_m_vieira",24,100,"Mon Jan 03 03:11:49 +0000 2011","en",12
"KrekorvanBorsok",5,1479,"Thu Dec 29 20:11:45 +0000 2011","de",61
"nyantakun777",0,427,"Sat Apr 24 14:44:07 +0000 2010","ja",21
"northwind1984",0,213,"Sat Aug 04 23:42:19 +0000 2012","ko",11
"o_Obrandon0723",4,1552,"Tue Aug 16 02:39:01 +0000 2011","en",21
"grancock",2,1205,"Fri Aug 15 04:36:40 +0000 2014","es",37
"lathiphah11",0,87,"Fri Jul 13 09:04:07 +0000 2012","en",2
"paolacomina",0,113,"Fri Sep 13 20:07:54 +0000 2013","it",1
"antoniogallero",12,1031,"Sun Dec 26 03:31:37 +0000 2010","en",58
"vanessagibson18",9,473,"Sun Apr 03 00:11:26 +0000 2011","en",15
"cigarman2525",41,398,"Tue Oct 26 21:36:30 +0000 2010","en",341
"DiizPraew",34,237,"Wed Oct 19 08:00:41 +0000 2011","en",13
"toreoo",29,315,"Wed Jul 13 18:09:12 +0000 2011","en",269
"LilliSupercheer",1,164,"Fri Aug 16 00:20:33 +0000 2013","en",3
"14Sara1994",4,1128,"Mon Dec 26 21:46:31 +0000 2011","pl",40
"SaucedaPriss826",15,444,"Tue Jun 02 01:16:20 +0000 2015","en",16
"Katsinder3",0,156,"Tue Aug 12 19:36:12 +0000 2014","en",9
"ValentinoRegina",0,105,"Sat Sep 17 02:43:32 +0000 2011","en",5
"MemeBoo24",2,1207,"Sat Jun 18 00:56:20 +0000 2011","en",44
"Dramdes",3,1377,"Sun Nov 27 10:49:23 +0000 2011","en",13
"kawalemarise",0,112,"Sat Jan 31 21:49:16 +0000 2015","en",9
"Moro211Moro",0,43,"Thu Dec 22 09:44:47 +0000 2011","it",2
"NephilimsCloset",1,412,"Mon Feb 07 09:44:49 +0000 2011","en",20
"georgiaaamaee",12,94,"Mon May 04 09:20:17 +0000 2009","en",5
"melvinclark123",7,1143,"Thu Dec 20 11:56:14 +0000 2012","en",48
"NightlifeTalent",1,64,"Fri Feb 11 14:55:42 +0000 2011","en",4
"trubogan",3,757,"Wed Sep 07 20:09:54 +0000 2011","en",41
"LovinStilinski",179,1847,"Fri Aug 16 21:40:04 +0000 2013","en",453
"KevinWilliams80",2,1239,"Mon Mar 14 12:17:15 +0000 2011","en",40
"lowboy123",5,2530,"Sat Aug 15 23:59:47 +0000 2009","en",84
"joshuaRyanadkin",12,564,"Mon Feb 20 01:22:56 +0000 2012","en",19
"TyReN786",2,52,"Thu Feb 16 17:16:58 +0000 2012","en",1
"fernandohelp",3,358,"Sun Feb 28 03:05:31 +0000 2010","en",4
"tonarehiphoper1",2,1354,"Tue Jun 01 00:27:45 +0000 2010","en",58
"nataliawandel",2,455,"Sat Nov 15 14:18:39 +0000 2008","en",21
"Matty351",13,1046,"Wed Jun 24 11:31:19 +0000 2009","en",40
"SeizoYano",0,212,"Tue Apr 24 03:41:33 +0000 2012","pt",5
"PeteTownesgate",1,1326,"Fri Feb 24 22:17:41 +0000 2012","en",36
"tommyjj69",7,1498,"Sun Dec 15 02:36:25 +0000 2013","en",84
"nicolaponcio",0,140,"Wed Mar 02 21:44:17 +0000 2011","es",11
"zerbert35",0,640,"Thu Jul 21 19:33:51 +0000 2011","en",26
"Bobbos_maistro",0,315,"Sun Jul 24 06:55:50 +0000 2011","en",6
"alexadeam",0,353,"Wed Jan 19 23:07:11 +0000 2011","en",21
"fakki2012",146,61,"Mon Dec 19 12:22:38 +0000 2011","en",1
"VECCO23",6,1231,"Thu Dec 19 13:12:56 +0000 2013","ru",82
"tzemach43",4,390,"Fri Sep 04 02:30:17 +0000 2009","en",17
"nicoleGBATL",25,1570,"Sat Dec 18 19:31:09 +0000 2010","en",41
"jtotheg2",0,73,"Thu Jun 20 14:52:59 +0000 2013","en",9
"jaran38755599",1,155,"Mon Oct 07 09:51:38 +0000 2013","en",17
"HECTORELLA",1,772,"Mon Feb 06 10:59:38 +0000 2012","es",26
"hurseyse",30,426,"Tue Jan 22 22:00:17 +0000 2013","en",50
"lukelukess1",3,1239,"Thu Aug 25 22:46:05 +0000 2011","tr",22
"p_poon",6,39,"Tue Jun 23 16:40:29 +0000 2009","en",2
"JBBEHBF",1,49,"Sun Oct 31 20:18:23 +0000 2010","en",2
"jamesbityou",2,92,"Thu Feb 24 17:15:38 +0000 2011","en",189
"laurytapp",0,34,"Fri Jan 14 22:21:58 +0000 2011","es",1
"songformybias",43,2047,"Thu May 17 00:03:18 +0000 2012","pt",893
"RambakoAmriadi",0,1242,"Mon Apr 29 08:45:28 +0000 2013","en",38
"trudy_leis",6,1857,"Fri Mar 07 17:50:26 +0000 2014","en",58
"Hyrevek4",0,36,"Sun Jul 17 10:41:00 +0000 2011","en",2
"fanxiaoyng",1,203,"Tue Aug 03 03:42:41 +0000 2010","en",8
"ThayerKiztee1",1,197,"Sat Sep 15 20:31:29 +0000 2012","en",4
"Boltrn28Carlos",1,44,"Wed Jan 04 19:35:48 +0000 2012","en",3
"greendvo",1,572,"Fri Apr 27 22:46:37 +0000 2012","en",19
"smallpida",21,2438,"Thu Oct 28 21:09:05 +0000 2010","en",49
"Tereshakat",3,674,"Tue Feb 08 16:22:33 +0000 2011","en",22
"LoobiNET",1,433,"Sat Jul 25 13:10:59 +0000 2009","en",14
"ajith_sankuchak",2,87,"Wed Feb 15 04:21:51 +0000 2012","en",5
"redPAULbull",5,1181,"Mon Dec 20 19:43:08 +0000 2010","de",63
"synchrogirl5",2,96,"Sat Dec 25 00:51:40 +0000 2010","en",12
"FilipTirez",7,1581,"Wed Oct 12 12:23:42 +0000 2011","nl",17
"kafiesurya",0,125,"Tue Feb 28 12:07:52 +0000 2012","en",3
"dicovt",2,1125,"Fri Aug 05 17:45:43 +0000 2011","pt",29
"KingSwaager",1,152,"Fri Feb 03 21:20:54 +0000 2012","en",12
"RafaelDiasBR",6,57,"Mon Aug 09 00:46:08 +0000 2010","en",29
"letgo820",2,121,"Thu Jun 26 10:29:37 +0000 2008","en",105
"nasrette59",6,654,"Fri Jun 26 09:13:58 +0000 2009","en",14
"kellyx26",1,119,"Thu Aug 12 04:39:29 +0000 2010","en",11
"jericho01234",0,395,"Mon Jan 24 10:18:01 +0000 2011","en",15
"CMFNY25",3,245,"Fri Apr 17 18:31:01 +0000 2009","en",8
"WebRadioFortuna",15,67,"Wed Aug 03 10:51:46 +0000 2011","en",9
"duhahieu",1,93,"Wed Sep 21 12:56:57 +0000 2011","en",10
"pcfist",1,240,"Mon May 02 20:13:42 +0000 2011","en",3
"_velasqez",3,1252,"Fri May 20 01:28:15 +0000 2011","en",6
"TunasBeer",0,218,"Fri Sep 27 08:01:58 +0000 2013","ru",3
"JaidaG6",4,1232,"Tue Jul 28 02:23:49 +0000 2015","en",43
"PhiIIieFan",1,334,"Wed Oct 20 18:41:13 +0000 2010","en",6
"catouskav",5,1574,"Wed May 08 13:59:34 +0000 2013","en",85
"martinmilla2002",1,192,"Sun Aug 14 02:05:40 +0000 2011","en",10
"andresprechac",2,265,"Tue Jun 22 08:46:26 +0000 2010","en",7
"__toriii",0,421,"Fri Nov 19 04:54:08 +0000 2010","en",11
"FredericoWasser",1,515,"Thu Dec 05 14:06:43 +0000 2013","pt",14
"fd1125",10,970,"Sun Oct 24 14:48:26 +0000 2010","en",50
"kattrinas",0,156,"Thu Sep 16 20:38:04 +0000 2010","en",11
"pattybebe1",0,288,"Wed Oct 26 19:42:55 +0000 2011","en",11
"atosz1999",0,33,"Thu Nov 17 18:06:43 +0000 2011","en",1
"sonjamba",4,1415,"Sat Oct 29 00:06:16 +0000 2011","en",37
"eduard_otto",0,229,"Wed Aug 14 14:59:53 +0000 2013","de",41
"siemankoo123",4,1531,"Sat Mar 27 09:46:16 +0000 2010","en",61
"Kiss_OnTheLips",16,217,"Thu Jul 30 12:37:14 +0000 2009","en",43
"jessica04444",0,36,"Mon Jan 03 11:21:25 +0000 2011","en",2
"xaviertclark",0,247,"Mon Apr 08 17:45:35 +0000 2013","en",23
"alineandrade803",3,372,"Sun Nov 10 00:51:00 +0000 2013","pt",11
"skertou7e",4,1292,"Tue Feb 18 01:01:25 +0000 2014","en",40
"mtryder4482",5,681,"Sat Jul 11 21:02:55 +0000 2009","en",39
"AlishanKirsty",2,144,"Mon Jul 06 14:36:34 +0000 2009","en",8
"vfm83",2,41,"Tue Jan 11 20:51:31 +0000 2011","es",2
"carlose68598703",2,1321,"Mon Mar 12 20:10:15 +0000 2012","es",103
"tastelesstaco91",1,219,"Fri Dec 17 22:46:14 +0000 2010","en",9
"StoykovM",12,1134,"Sun Jan 11 23:04:40 +0000 2015","en",26
"lonelytommyboy",4,1699,"Wed Oct 29 00:33:00 +0000 2014","en",12
"dadland1957",8,63,"Thu Mar 18 18:31:23 +0000 2010","en",2
"juneziiy",2,212,"Thu Jan 28 13:26:59 +0000 2010","en",7
"FarhanaSunnajan",0,165,"Sat Jun 16 07:46:11 +0000 2012","en",5
"whitneytaco",18,408,"Thu Jun 11 23:03:11 +0000 2009","en",10
"Speedy2014",2,1253,"Thu Feb 03 02:04:31 +0000 2011","en",98
"chazmidd90",96,311,"Wed Nov 02 10:26:51 +0000 2011","en",355
"thomasdoyle1982",7,2089,"Sat Jul 19 12:06:31 +0000 2014","en",50
"Twatinasuit",1,467,"Thu Jan 23 18:53:43 +0000 2014","en",35
"zackzakaria4",5,670,"Sun May 27 06:47:11 +0000 2012","en",23
"itachi714",6,1203,"Tue Aug 07 16:43:14 +0000 2012","el",72
"sunt7u7",2,98,"Sun Oct 19 06:45:04 +0000 2014","es",1
"blazekid312",8,1664,"Wed Aug 21 22:06:49 +0000 2013","nl",115
"forest_murray",0,95,"Wed Sep 18 05:52:28 +0000 2013","en",6
"ylyg",2,132,"Tue Mar 16 23:43:39 +0000 2010","en",12
"motiqwanana",0,105,"Fri Jan 14 01:20:35 +0000 2011","en",14
"uksiut",16,554,"Sun Mar 04 23:06:16 +0000 2012","fi",52
"TORloveYinGG",1,34,"Mon Jan 31 11:01:48 +0000 2011","en",1
"AlessioTresoldi",6,1498,"Sun Jun 12 11:43:10 +0000 2011","it",74
"sandeeppoudel2",1,1588,"Sun Oct 02 02:00:17 +0000 2011","en",105
"maznahmohd",16,841,"Mon Jan 25 05:41:29 +0000 2010","en",27
"jjri93",0,25,"Wed May 06 19:59:53 +0000 2015","en",1
"01Piciu",6,2625,"Wed Sep 25 11:30:25 +0000 2013","pl",42
"Juggernaught133",1,170,"Thu Jun 14 17:26:18 +0000 2012","en",15
"Sammgilmet",0,202,"Tue Mar 27 02:35:20 +0000 2012","en",12
"juarezmirian",1,37,"Wed Feb 02 00:21:35 +0000 2011","en",1
"xXBhad_ChxickxX",1,86,"Thu Apr 14 00:35:39 +0000 2011","en",2
"adzrul_ahmad",0,264,"Sat Nov 17 00:16:45 +0000 2012","en",14
"joshbostic10",5,296,"Wed Jun 20 16:21:52 +0000 2012","en",8
"DiaSabro",0,34,"Mon Sep 26 09:53:47 +0000 2011","en",1
"bleskin5",3,1288,"Mon Mar 15 20:37:44 +0000 2010","en",70
"NancyChang_483",6,1902,"Sat Nov 14 13:55:13 +0000 2015","zh-TW",97
"thelight_chaser",0,136,"Wed Sep 09 02:19:35 +0000 2015","en",5
"BenSavage1",9,181,"Sun Aug 14 16:36:44 +0000 2011","en",4
"RDabiedeen",3,246,"Thu Oct 25 13:00:12 +0000 2012","en",14
"MarcioMonteiro8",1,1403,"Sat Sep 17 23:38:22 +0000 2011","pt",87
"emweela",0,221,"Mon May 04 16:32:34 +0000 2009","en",9
"yosef116",0,207,"Wed Jun 29 20:30:22 +0000 2011","en",4
"saahbernardos2",3,170,"Mon Apr 04 16:43:15 +0000 2011","en",10
"ramosmeyer",11,375,"Wed Nov 17 09:54:34 +0000 2010","en",24
"UC0118",0,137,"Thu Aug 15 04:55:26 +0000 2013","en",3
"scar2491",11,1246,"Thu Apr 07 13:31:20 +0000 2016","en",44
"bossetjohnson",3,554,"Tue Jul 03 03:09:26 +0000 2012","en",20
"Zoeyyx",6,1374,"Sun Mar 08 13:53:55 +0000 2009","en",32
"Sweetcak42008",1,97,"Mon Aug 30 17:37:09 +0000 2010","en",4
"ferdinandz_z",1,156,"Thu Dec 13 09:54:59 +0000 2012","en",35
"annemarie120968",0,118,"Wed Nov 24 14:31:10 +0000 2010","en",5
"jordanaefarias",10,261,"Mon Nov 23 10:21:47 +0000 2009","en",9
"SSpreyer",0,85,"Mon Oct 08 12:39:07 +0000 2012","de",3
"_optimex",0,188,"Wed Feb 08 02:22:37 +0000 2012","es",4
"zulfahhanim",0,184,"Sun Jan 06 13:52:01 +0000 2013","en",5
"CarlosSedano99",0,265,"Sun Aug 14 01:49:56 +0000 2011","es",7
"ktzaz000",23,354,"Sat Jan 14 20:52:28 +0000 2012","en",17
"ldcerda",0,64,"Sat Apr 02 23:47:53 +0000 2011","en",2
"jeseniaesthefan",4,1147,"Tue Jun 07 03:35:21 +0000 2011","es",154
"sinatokobenjami",0,405,"Tue Jun 04 08:40:33 +0000 2013","fr",11
"dr_karthieaswar",0,105,"Thu Oct 30 10:21:09 +0000 2014","en",4
"Dhruvon0772",8,1348,"Tue Jan 17 07:35:42 +0000 2012","en",40
"Alekseev1",5,88,"Sat Jan 01 18:47:06 +0000 2011","en",6
"Kay_Bearluvsyou",2,338,"Sun Oct 10 03:07:33 +0000 2010","en",16
"paolaaaav",3,200,"Fri Jun 26 10:19:17 +0000 2009","en",6
"yava1213711",1,380,"Fri Nov 27 15:33:01 +0000 2009","en",7
"mona97138575",0,87,"Thu May 30 15:04:07 +0000 2013","en",3
"surmacsalot",17,354,"Thu Jan 16 04:34:31 +0000 2014","en",18
"PavlaE",5,363,"Sun Dec 25 09:37:04 +0000 2011","en",3
"Damienboneham15",28,539,"Mon Jun 27 09:14:31 +0000 2011","en",16
"rude_1_2_3",15,1767,"Tue Feb 10 00:34:38 +0000 2015","en",8
"li_open",0,139,"Fri Dec 20 08:57:06 +0000 2013","zh-cn",4
"hawwahafeeza2",2,250,"Sat Sep 28 14:28:47 +0000 2013","en",14
"nate_the_greatz",0,214,"Mon Mar 21 01:18:55 +0000 2011","en",9
"GiusiVenuti",2,143,"Tue Nov 11 08:33:17 +0000 2014","it",3
"AugustDkp100",3,431,"Sun Dec 11 20:41:14 +0000 2011","en",11
"zim9000",1,118,"Fri Nov 20 11:29:13 +0000 2009","en",4
"ito317717",1,161,"Sat Apr 03 23:25:34 +0000 2010","ja",4
"SethBoudreau",7,152,"Mon Nov 04 21:42:45 +0000 2013","en",33
"marysixx",1,196,"Wed Apr 14 19:57:34 +0000 2010","en",7
"smokeyshane",0,987,"Wed Jun 22 15:19:13 +0000 2011","en",28
"nick_shier",3,1208,"Tue Mar 12 02:12:26 +0000 2013","en",29
"Wpjmudgptn",0,145,"Mon Jan 24 04:44:15 +0000 2011","en",7
"DavidPak4",4,1660,"Wed Oct 12 13:31:29 +0000 2011","en",67
"elyakorubik",3,37,"Sat Jan 08 23:54:57 +0000 2011","es",1
"GIRISHGOYAL_UJJ",0,77,"Fri Aug 27 08:19:34 +0000 2010","en",2
"signalcorps",0,98,"Wed Apr 27 07:40:38 +0000 2011","en",3
"akekpong",5,1355,"Sat Jun 16 07:50:46 +0000 2012","th",58
"olagodoboluwaji",2,854,"Thu Jun 23 14:57:21 +0000 2011","en",35
"deepaksangwan18",0,171,"Tue Dec 04 14:45:47 +0000 2012","en",7
"CsarWong",16,108,"Thu Sep 26 08:53:58 +0000 2013","es",3
"LudoSinna",1,189,"Sun Sep 15 12:47:36 +0000 2013","fr",8
"NyllyCacau",1,281,"Wed Jan 23 23:58:08 +0000 2013","pt",9
"LilyNewman1",10,911,"Thu Aug 11 21:53:55 +0000 2011","en",28
"amzar19",1,153,"Sat Jan 07 09:36:04 +0000 2012","en",20
"rafaelmilan4",5,306,"Wed Aug 20 02:33:16 +0000 2014","en",31
"jalah_12",3,33,"Sun Jan 23 17:29:12 +0000 2011","en",5
"Diana92442562",1,167,"Sun Aug 05 21:47:46 +0000 2012","es",2
"shan25_shan",2,588,"Sun Sep 25 08:11:18 +0000 2011","en",17
"kxlzc",1,201,"Sun Jun 30 09:56:47 +0000 2013","zh-cn",16
"aleishaalice",26,501,"Fri Feb 17 22:13:11 +0000 2012","en",14
"Radio6491",1,813,"Mon May 30 20:28:03 +0000 2011","en",23
"HrubyRon",1,64,"Fri Feb 26 13:35:59 +0000 2016","en",2
"NinjaSkillz21",0,157,"Sun Aug 01 20:23:30 +0000 2010","en",11
"djalmasoaresdas",0,54,"Fri Nov 06 16:57:51 +0000 2009","en",1
"maxsoverride",5,832,"Tue Apr 06 16:11:48 +0000 2010","en",23
"carlos_roda",10,372,"Tue Jan 13 23:40:24 +0000 2009","en",12
"ezzek_car",8,297,"Sat Jul 21 00:13:24 +0000 2012","pt",273
"SellChristian",2,199,"Wed Jan 11 02:46:20 +0000 2012","en",11
"skarl9",1,35,"Mon Jun 28 22:10:32 +0000 2010","es",1
"lovelylyons1",5,149,"Mon Sep 05 12:30:43 +0000 2011","fr",1
"cheyenneharpe18",0,133,"Sat Dec 06 23:35:13 +0000 2014","en",4
"loraliy",4,395,"Sat Sep 22 03:31:40 +0000 2012","en",11
"justa_maria",11,2193,"Thu Aug 18 23:47:00 +0000 2011","pt",33
"charlottekersh2",0,147,"Sat Feb 06 19:15:48 +0000 2016","en",6
"fraan__ar",4,237,"Sun Aug 30 13:38:05 +0000 2009","en",8
"kummy02",71,3564,"Fri Apr 27 02:19:26 +0000 2012","en",63
"AkronJusticeDay",25,227,"Tue Apr 21 16:52:12 +0000 2015","en",20
"emisjan",1,492,"Fri Oct 18 13:54:11 +0000 2013","en",19
