screen_name,followers_count,friends_count,created_at,lang,statuses_count
vela_benancio,2,1225,2013-10-25 22:58:29+00:00,en,30
mikapot_23,5,1471,2011-03-11 17:35:15+00:00,en,52
AlexAlberti1,4,1314,2012-02-01 18:15:41+00:00,it,60
st0ne1o1,0,151,2013-12-10 04:22:02+00:00,en,6
RamonaRam0nes,0,271,2012-06-20 22:17:24+00:00,pt,36
james_kach,2,319,2013-10-03 01:21:42+00:00,en,6
luanar2011,6,943,2011-05-01 21:30:57+00:00,pt,22
afifucklovers,23,1376,2011-12-19 07:30:26+00:00,en,22
babydilah,0,93,2010-09-15 11:23:19+00:00,en,9
3ylin,0,29,2010-07-25 15:08:20+00:00,en,2
TexasSkye,2,63,2008-01-17 23:30:05+00:00,en,7
kkcasey_F17,8,92,2011-01-30 18:34:00+00:00,en,2
Paiigey1992,0,121,2011-10-12 08:15:50+00:00,en,3
Hyacrock,1,1212,2012-01-11 17:09:37+00:00,ja,44
mahmvd,6,227,2013-01-07 13:11:53+00:00,en,55
ptm_band,8,1224,2011-05-20 13:22:03+00:00,en,50
LolaReeseJones,0,133,2009-04-24 17:37:27+00:00,en,18
GaryLPoling1,1,381,2013-03-18 15:46:10+00:00,en,44
6gabbitas9,2,63,2011-01-08 17:12:58+00:00,es,10
tesitooo,45,447,2010-07-13 21:06:10+00:00,en,1419
g_ramzes,6,1317,2014-04-11 13:47:36+00:00,pl,85
devojkaa,0,464,2010-12-04 21:27:09+00:00,en,12
graciecooky,6,440,2012-03-01 22:13:39+00:00,en,7
kurniatiningru1,0,121,2013-10-31 12:48:11+00:00,en,12
VoigtLennart,3,519,2012-10-28 16:10:14+00:00,sv,5
Runfromheroes,6,132,2011-01-21 13:39:31+00:00,en,18
davialex7,4,488,2012-12-08 21:57:15+00:00,pt,25
AmandajDixon,0,190,2015-03-21 21:06:04+00:00,en,6
jessicaeneas,0,236,2010-01-27 15:21:05+00:00,en,25
sweepshazi,1,117,2013-04-24 23:56:44+00:00,en,9
caro110183,2,87,2014-12-14 07:41:57+00:00,en,4
jignesh131740,0,164,2012-01-07 15:18:42+00:00,en,7
Spamwarrior75,0,189,2011-03-05 15:12:45+00:00,en,8
jeikeipaes,0,142,2009-11-25 17:56:40+00:00,en,24
deeciimeecheech,0,154,2009-11-12 23:18:13+00:00,en,15
Semone18,2,435,2010-12-18 16:13:27+00:00,en,30
jcjdpe,1,1000,2011-08-20 22:40:50+00:00,en,24
_034168881716,3,1476,2012-02-16 22:18:21+00:00,fr,95
sujashibu,1,118,2011-12-30 23:54:59+00:00,en,6
phillipecapell,3,1429,2012-06-26 12:05:28+00:00,fr,49
Mrs_Sablerolle,310,668,2009-10-11 07:01:15+00:00,en,1357
slouvi82352,7,134,2011-07-11 03:28:32+00:00,en,30
SimpsonJimsim99,0,190,2012-09-09 09:59:56+00:00,en,8
bayscott2,1,65,2011-05-05 11:15:38+00:00,en,4
NikkoDelmar,2,104,2013-08-26 06:46:44+00:00,en,10
_sugsy_,5,387,2010-01-04 22:46:18+00:00,en,9
icheke,2,99,2010-11-10 11:55:55+00:00,en,262
YoungLA_Spain,128,564,2009-09-10 23:50:38+00:00,en,1057
bakeaalonso,8,135,2011-05-19 10:00:48+00:00,es,7
sunshineingling,1,96,2012-07-25 08:45:09+00:00,en,9
ismailyavuz18,6,158,2011-10-26 12:51:23+00:00,tr,11
danmartin12345,5,1769,2011-12-22 12:56:58+00:00,en,33
mann_ron,1,198,2013-04-27 01:19:22+00:00,en,9
darling93297688,0,316,2013-05-05 22:09:45+00:00,en,6
shawnm1787,1,43,2013-03-10 03:39:53+00:00,en,2
milenamenelau,5,278,2011-07-22 17:10:36+00:00,pt,31
luisalfredorias,4,1461,2011-07-08 22:14:12+00:00,es,53
MaeBoudreaux,11,424,2011-06-20 14:33:37+00:00,en,36
Holaeetan,1,672,2010-11-08 17:20:55+00:00,en,24
Nik06658544,13,1433,2012-12-02 10:48:40+00:00,de,63
GHABREALL,6,1460,2010-05-14 23:23:03+00:00,en,79
GurtFlynHotMeal,14,1010,2009-11-06 23:27:27+00:00,en,99
RcLautaro,4,793,2011-10-21 16:06:15+00:00,es,39
dmacgraham03,5,767,2013-10-04 00:22:33+00:00,en,47
abbey_xx,4,233,2009-04-01 18:35:19+00:00,en,19
roserteixidor,1,121,2015-04-03 07:50:06+00:00,es,8
tachtatzidi,46,1681,2014-02-27 20:44:59+00:00,en-gb,40
Meryem512,1,147,2011-04-02 15:16:22+00:00,fr,27
MarieAnemarie97,1,144,2014-09-23 16:28:28+00:00,en,9
SELECT7494,8,188,2014-09-27 11:41:27+00:00,en,11
wahyuni_yunita,61,449,2011-08-17 06:58:41+00:00,en,64
unkindcone5515,1,108,2016-01-01 03:15:37+00:00,en,1
MiamiThrice06,4,1759,2011-07-12 19:18:31+00:00,en,45
eufemiamerlino,0,132,2012-12-16 17:27:02+00:00,en,14
MSAB_CPA,1,116,2012-03-12 12:34:58+00:00,en,12
KissRenta5,0,94,2012-09-19 08:53:39+00:00,hu,4
camillecadiz14,3,912,2010-05-26 15:55:26+00:00,en,37
aman_engineer1,3,412,2014-06-11 04:51:19+00:00,en,3
calvienix,18,3737,2012-03-10 07:44:34+00:00,en,53
lizethayala1,10,1362,2011-02-13 20:21:32+00:00,en,57
g_stellar,0,217,2009-07-24 06:32:40+00:00,en,8
Love35Ricky,3,591,2012-01-26 23:49:50+00:00,en,37
MrTomsMouse,0,207,2013-12-05 23:52:45+00:00,en,7
HuntaAdam,2,1082,2012-03-17 05:34:31+00:00,en,30
Sathit_Sri,0,35,2011-08-23 16:28:16+00:00,en,6
biancajadebills,3,95,2010-10-29 18:37:04+00:00,en,12
milla2k13,10,1625,2014-01-24 00:08:43+00:00,en,80
grecialarach,6,247,2010-05-10 01:18:43+00:00,es,7
mmfa72,0,213,2014-02-21 02:21:13+00:00,en,8
SpiteriCinzia,0,34,2012-11-17 20:55:50+00:00,en,2
koushikbaral,0,106,2014-06-02 15:29:41+00:00,en,4
Abey_80,0,247,2011-11-09 20:57:54+00:00,en,9
jeremybeen,9,343,2012-11-03 05:06:52+00:00,en,10
YouniqueLeeME,3,640,2009-04-28 19:37:13+00:00,en,24
gideon01229077,1,179,2013-01-19 14:56:06+00:00,en,9
JorjaWatt,5,143,2012-08-07 15:58:43+00:00,en,3
Tank6841,4,254,2011-07-24 17:06:29+00:00,en,9
joansloman1,3,77,2012-03-29 22:37:25+00:00,en,29
muxura,0,177,2010-06-12 17:17:51+00:00,en,9
Josephine89,19,292,2009-04-13 22:19:19+00:00,en,7
Bridgetheworlds,1,546,2012-08-20 16:04:22+00:00,en,90
hnnm4,1,81,2009-12-27 03:06:57+00:00,en,5
429_sub,2,277,2012-09-08 03:22:48+00:00,es,28
Spartanchan,1,153,2013-07-30 09:28:32+00:00,en-gb,18
shahidmengha,5,36,2011-05-23 21:40:16+00:00,en,2
Van_0910,0,143,2011-02-02 08:12:46+00:00,en,10
raphaeldemarchi,5,1529,2012-10-27 14:12:31+00:00,pt,69
samara80543812,2,44,2012-03-21 17:38:22+00:00,pt,4
DayanaLeily,0,248,2015-04-24 07:34:03+00:00,en,7
Alejand78946624,0,92,2013-04-20 02:48:32+00:00,en,9
fuckfuckbang10,1,999,2011-09-23 05:34:29+00:00,en,29
tweeter__,4,1654,2009-09-21 13:23:44+00:00,en,94
buangren,2,2107,2010-08-23 06:19:29+00:00,en,54
chartey2,0,743,2015-07-07 19:00:31+00:00,en-gb,41
chazjayy,17,2039,2010-01-15 03:49:39+00:00,en,42
featherless666,1,1087,2011-02-08 05:16:53+00:00,en,32
iaryrst,4,59,2010-08-14 14:23:48+00:00,en,4
PtiKarma,6,407,2015-07-03 15:27:51+00:00,en,11
kathleensantia2,9,932,2012-01-24 02:48:51+00:00,en,44
mirthevh,14,286,2010-01-15 22:36:44+00:00,en,19
cvspn,0,183,2010-02-05 14:17:48+00:00,en,8
abduae,1,1152,2010-11-26 18:03:11+00:00,en,83
TheTideliner,5,475,2010-11-27 21:23:32+00:00,en,16
patriciafurrh,5,618,2011-09-19 22:27:03+00:00,en,7
yejiuyuan,1,247,2013-06-07 17:38:03+00:00,zh-cn,32
TiffaniDudney,0,37,2011-07-13 02:50:45+00:00,en,5
purpleberry27,1,105,2011-05-14 19:40:48+00:00,en,8
ganci14,0,101,2012-06-19 23:46:01+00:00,es,4
xxxfuckoffxxx,3,155,2010-04-01 12:17:40+00:00,en,4
allstarrasto,55,1000,2013-07-25 23:40:33+00:00,en-gb,33
fumastop,5,398,2012-11-18 11:21:38+00:00,es,16
meghales9,16,440,2012-12-24 04:07:59+00:00,en,23
mangyumie,0,167,2011-01-07 07:24:48+00:00,en,6
pjoseph1998,1,379,2012-08-13 03:17:13+00:00,en,16
frisk2450,7,1736,2010-05-21 21:04:09+00:00,ja,21
Ckelly_top,5,1840,2010-09-13 21:25:56+00:00,es,25
Akiinnnnn,0,89,2010-12-25 10:12:38+00:00,en,5
asnjpowjepdjpwc,0,69,2014-07-16 17:18:00+00:00,en-gb,2
BraedonCrawford,1,122,2011-03-30 23:57:18+00:00,en,8
flyboy_zay,0,33,2010-12-30 04:38:50+00:00,en,2
smky1313,3,749,2011-08-25 19:00:44+00:00,en,32
purplenadya,1,34,2010-12-11 05:07:11+00:00,en,1
dafihd,4,214,2009-08-21 10:39:48+00:00,en,15
FurkanGelen1,0,35,2011-07-28 16:57:26+00:00,tr,1
amandaashmore3,8,1861,2013-01-01 18:01:36+00:00,en,19
maherahmed15,0,1065,2011-08-07 15:09:55+00:00,en,19
boyer_hailey,2,66,2013-03-13 23:06:41+00:00,en,3
melka852,1,116,2014-06-17 13:05:42+00:00,pl,22
AllisonDennis15,0,218,2015-06-29 16:36:38+00:00,en,7
dpromanowski88,1,666,2013-03-19 13:57:56+00:00,en,27
ma77ypitcher,0,182,2012-03-19 19:46:00+00:00,en,4
sellig75,4,78,2009-04-17 17:14:00+00:00,en,3
safelosa2011,0,59,2011-11-06 17:36:21+00:00,en,5
Tazmantwitt,12,457,2012-02-26 06:17:17+00:00,en,60
jabe252,2,1025,2011-01-06 20:07:52+00:00,en,21
goofyman40,3,473,2012-11-29 21:58:38+00:00,en,18
524josh,0,89,2010-11-22 23:20:54+00:00,en,8
RainsDeborah,2,540,2012-05-31 01:33:28+00:00,en,28
cheriray02,5,185,2013-01-25 20:11:45+00:00,en,294
EceEce10,2,1061,2011-11-25 14:54:23+00:00,tr,45
Clauudiaax,5,1951,2009-11-08 22:45:52+00:00,en,95
Kearns84118,5,255,2012-01-04 20:40:23+00:00,en,9
benabdcam,0,73,2011-04-21 20:43:13+00:00,en,12
Jessica37149855,0,29,2013-11-05 20:10:47+00:00,en,2
otitirew,0,93,2014-03-08 18:18:11+00:00,en,5
KevinMusall,0,177,2013-08-12 00:07:01+00:00,en,7
MOJ_i_LOM,3,1013,2011-01-03 05:12:24+00:00,en,31
80bkr,9,428,2011-09-06 05:24:12+00:00,en,10
Marklightner3,0,132,2016-03-18 03:02:22+00:00,en,11
JooAhrgos,3,1999,2012-12-14 00:06:19+00:00,pt,21
BryanHawaiiann,1,1074,2010-04-17 21:28:57+00:00,en,81
metalman_vik,9,292,2009-08-02 08:01:27+00:00,en,225
ericclark11,0,165,2011-10-01 18:45:03+00:00,en,12
TheEverRose,3,219,2009-05-15 02:13:12+00:00,en,17
Pat0890,4,66,2012-09-26 01:58:31+00:00,th,3
ccorm1025,2,571,2012-08-29 12:34:18+00:00,en,32
CynthiaFabriano,5,1977,2012-01-05 19:00:55+00:00,fr,85
laurinhap23,8,111,2009-08-27 18:26:59+00:00,en,22
MeyMey888,1,202,2011-11-29 08:44:16+00:00,en,7
Lucas_tenoria,2,626,2011-01-09 02:03:08+00:00,en,49
rock12393,3,1403,2011-03-06 18:26:47+00:00,en,43
EllsbellPost,2,435,2013-08-28 06:48:44+00:00,en,8
LasseLund11,8,792,2011-01-20 19:01:17+00:00,en,11
flughenne,0,125,2015-03-24 11:51:16+00:00,de,4
JeSiKa_95,3,872,2009-11-29 21:00:34+00:00,en,57
roxpox,2,112,2009-03-20 00:29:30+00:00,en,11
ctmann1960,4,941,2010-02-01 00:17:32+00:00,en,26
SimonTheBigFail,1,125,2010-03-01 17:23:48+00:00,en,9
jell_2025,1,148,2011-06-18 02:12:46+00:00,pt,3
paulinajawors12,0,139,2013-09-17 19:35:37+00:00,pl,9
alcas383,4,959,2013-05-11 20:58:14+00:00,es,35
karen1360,5,208,2010-01-15 00:45:02+00:00,en,11
SNikki84,0,148,2013-09-16 22:52:43+00:00,en,15
LanzaMinhPaixao,7,1186,2011-07-07 20:40:29+00:00,pt,62
vpkb9,1,106,2011-01-27 11:10:04+00:00,en,3
mandlor,4,1478,2009-07-18 05:39:56+00:00,en,31
Valenadamas,8,188,2011-04-09 04:16:07+00:00,es,8
akirah_1821,13,2190,2011-01-18 16:01:10+00:00,en,76
ade_sinju,9,418,2015-01-30 14:37:08+00:00,en,12
jo_christianson,2,1232,2013-03-25 00:02:06+00:00,en,41
edwards2503,0,35,2011-01-18 15:01:04+00:00,en,2
LukeCurran2,80,362,2012-09-09 17:10:26+00:00,en,14
abrownswag,1,219,2011-10-28 14:11:20+00:00,en,6
36BOLASIADRIFT,2,145,2012-11-16 13:06:30+00:00,en,78
dasuqi11,0,58,2012-04-01 14:04:03+00:00,en,4
vivilou1101,3,1237,2012-10-26 16:59:17+00:00,en,49
SaschaBursy,2,215,2013-05-09 12:00:36+00:00,en,16
labyuh05,11,1553,2010-06-29 07:32:45+00:00,en,63
katiemaj,5,100,2009-04-08 23:22:56+00:00,en,9
LeoPeps,29,384,2009-11-03 19:00:57+00:00,en,10
LoveMksingh0098,1,215,2014-07-10 06:36:11+00:00,en,9
monkee1st,8,291,2014-11-14 12:59:33+00:00,en,15
shiversjesavage,8,2041,2013-10-24 23:20:54+00:00,en,60
W77431698,3,1527,2015-01-01 23:32:56+00:00,en,61
questionband,3,358,2012-09-30 19:09:49+00:00,en,37
barbymachillo,0,34,2011-01-09 17:41:59+00:00,es,2
lang_cklavahh,0,88,2014-07-30 00:24:14+00:00,en,9
Helg_Heimdall,1,61,2015-03-01 05:24:00+00:00,ru,14
banjoman39,1,434,2010-09-07 15:18:12+00:00,en,4
nica_rulez18,3,2293,2011-01-19 16:20:54+00:00,en,23
Jadeb1995,14,183,2010-10-24 22:05:05+00:00,fr,23
DeniseMiller17,0,78,2011-12-05 11:59:15+00:00,en,7
doudou_bso,7,1437,2012-04-10 19:47:59+00:00,en,78
sarahyu,2,103,2008-03-03 08:21:45+00:00,en,6
clarabertochy,0,111,2010-05-28 23:15:03+00:00,en,8
eettiii,2,82,2011-01-21 12:41:04+00:00,en,1
FairmanVice,0,146,2012-12-07 14:28:04+00:00,fr,15
silvarogelio99,0,156,2011-04-15 02:47:49+00:00,en,4
leanne_couch,42,206,2013-05-22 16:36:03+00:00,en,11
toooothferry,1,219,2011-01-07 07:22:35+00:00,en,2
franciscojsand2,11,1767,2013-07-02 07:16:43+00:00,en,27
caiiotda,1,237,2010-05-03 16:54:51+00:00,en,28
JoalissonC,12,413,2011-02-12 22:11:19+00:00,en,13
don_bastos,1,108,2010-11-23 10:04:49+00:00,en,16
imary551,1,172,2011-05-29 18:18:06+00:00,en,16
nonwynona1,0,146,2013-04-06 11:54:53+00:00,en,27
pedrodidi,0,107,2010-06-21 02:28:41+00:00,es,9
AoChoWeng,3,564,2012-04-23 12:59:40+00:00,en,9
cufcadz,5,66,2011-04-24 19:33:46+00:00,en,3
bmj9393,15,328,2009-07-30 02:16:03+00:00,en,95
vicky_criss,13,439,2011-04-30 02:01:14+00:00,en,50
fry_jr,12,783,2011-06-20 17:42:55+00:00,en,29
charlie82134292,0,364,2012-02-18 02:09:59+00:00,en,10
molli61,4,44,2011-02-15 10:07:17+00:00,it,64
orelianopoindia,44,539,2015-10-22 16:57:12+00:00,en,1447
gracedickson4,1,99,2012-01-27 18:12:32+00:00,en,5
ChareanReed,12,457,2010-09-23 04:59:46+00:00,en,11
israelsouzacast,4,281,2012-06-19 18:48:18+00:00,pt,13
PtrickGalante,27,170,2011-06-05 19:42:50+00:00,en,19
ll_FiFi_ll,7,1679,2012-02-04 08:47:15+00:00,en,80
intensemarsh,12,1499,2010-12-05 15:20:11+00:00,en,59
pazmichele_paz,0,173,2013-10-03 16:39:14+00:00,en,7
adino1234,0,82,2011-05-03 10:24:20+00:00,en,3
superkev31,1,91,2010-12-26 16:20:27+00:00,fr,60
Lil_Momma_4rmVa,0,39,2011-01-21 00:24:55+00:00,en,4
zapatasgun89,3,553,2009-02-24 15:18:21+00:00,en,21
MenaHamdi500,0,139,2012-06-28 09:28:20+00:00,en,34
ClangMark,12,2074,2013-03-17 22:49:39+00:00,en,66
carlosbechtinge,1,426,2013-08-17 18:04:25+00:00,pt,22
kenmcfarland2,6,511,2013-05-09 20:03:45+00:00,en,20
tallmadgelegal,0,66,2010-12-19 15:56:07+00:00,en,6
NickSolis,1,36,2011-07-07 02:25:02+00:00,en,2
jhopson20,7,67,2011-03-21 03:31:40+00:00,en,11
azzy1489,1,103,2012-06-02 15:57:04+00:00,en,9
liljamiexx,1,306,2011-10-17 12:10:01+00:00,en,6
wiwikbig,0,192,2012-10-21 07:37:15+00:00,en,6
sa38sa44,7,348,2015-01-05 14:58:20+00:00,ja,18
1986Pech,5,1779,2011-10-22 17:53:11+00:00,en,75
herm_otto,2,144,2009-04-02 12:35:28+00:00,en,6
MFCCherrysfan,8,102,2011-04-23 04:36:14+00:00,en,15
ParrishApril,0,212,2012-08-23 22:26:20+00:00,en,104
JessicaFinley2,7,396,2012-02-29 13:28:27+00:00,en,6
AmorMejia,9,996,2011-08-31 04:20:20+00:00,es,145
baker277,0,224,2010-05-10 04:25:49+00:00,en,6
RahulNigade1,0,324,2011-09-25 06:42:13+00:00,en,34
JamesTamergrand,4,1681,2011-05-26 00:14:28+00:00,fr,66
stanley264,1,70,2011-05-27 23:19:50+00:00,en,6
josvereduardo,18,226,2011-12-17 02:03:19+00:00,es,5
rivaschapu,0,100,2012-01-30 02:27:54+00:00,es,12
DavcoulDaoud,2,739,2013-02-24 19:51:51+00:00,fr,11
Jinkster1,5,1115,2009-06-06 06:56:20+00:00,en,15
Dorahsekoko,7,269,2011-12-07 07:49:50+00:00,en,9
lau_020,0,42,2011-02-01 16:29:39+00:00,es,2
OGRainbow,3,312,2011-05-19 18:32:13+00:00,en,13
TheCookieManna,1,231,2011-02-23 02:55:45+00:00,en,18
ViniciusSabino6,13,1162,2011-11-09 19:30:39+00:00,pt,25
limocousine39,1,128,2010-03-06 03:19:43+00:00,en,3
AlexBarrett66,13,559,2011-12-13 12:41:09+00:00,en,49
sammiebeanjean,7,252,2009-07-14 05:59:04+00:00,en,41
tanicyon1,1,1104,2013-04-13 10:25:14+00:00,ja,39
FBchatsux,1,231,2010-08-28 05:38:51+00:00,en,8
NingarajMSD,0,38,2014-05-15 03:54:20+00:00,en,10
MkundeS,1,170,2011-10-26 10:30:58+00:00,en,5
elpelukero,4,1151,2010-12-08 21:43:31+00:00,es,44
v_p_l,49,133,2010-05-09 07:52:34+00:00,en,15
kubagrochala,2,470,2012-05-01 18:26:28+00:00,pl,13
Basithyd3,3,1028,2011-03-28 17:32:19+00:00,en,32
LaidelisianQ,5,174,2010-05-18 16:16:10+00:00,en,17
bewkub,1,84,2010-06-11 05:43:42+00:00,en,1
camilita_09,3,251,2010-08-28 17:09:55+00:00,es,26
romasingh09,1,39,2011-04-04 08:01:42+00:00,en,12
Rosie0710,6,1288,2011-02-08 01:44:50+00:00,en,65
mjnlsn,4,1381,2009-03-25 19:51:49+00:00,en,40
SpoiledSince90,9,214,2011-08-15 02:35:01+00:00,en,16
phenompalaver,0,433,2008-12-26 14:46:34+00:00,en,15
jihannerlogava,12,394,2011-09-14 02:14:16+00:00,en,2209
ymsmbuddy,7,751,2009-10-01 13:23:07+00:00,en,68
josedeanda4,9,1650,2011-11-03 02:55:09+00:00,es,48
debbie_debwlsn,1,209,2012-10-17 01:27:47+00:00,en,5
margelina11,0,105,2014-01-30 11:38:58+00:00,cs,5
eag8m,2,188,2014-01-08 15:23:47+00:00,en,5
zazoulav,1,125,2012-10-15 23:47:47+00:00,fr,8
pumooreja,1,191,2009-12-15 13:50:49+00:00,en,9
Nguyenning482,2,226,2013-05-06 00:20:04+00:00,en,11
GrahamEvans8,0,203,2012-01-24 19:08:45+00:00,en,11
holinialls,32,383,2013-10-01 03:01:51+00:00,en,11
oseibonsuclaren,0,35,2012-02-02 19:58:38+00:00,en,1
SissiZal,0,117,2015-07-08 14:37:23+00:00,el,10
clairer221089,0,217,2013-10-18 22:57:44+00:00,en,9
gam33s,0,113,2012-07-16 22:27:26+00:00,en,8
constantki,1,1563,2011-02-02 16:28:12+00:00,en,56
Rooosouza,0,152,2011-01-16 15:17:15+00:00,en,14
hanitaintsanipu,3,1658,2013-06-20 13:44:43+00:00,en,67
HknSanli,1,248,2011-04-23 20:42:32+00:00,en,8
austintafadzwa,3,1140,2011-08-13 13:55:25+00:00,en,40
iyangchery,53,339,2011-05-18 03:15:30+00:00,en,60
coreyj720,23,3720,2014-01-22 21:14:55+00:00,en,66
krishinalandry,0,1333,2012-07-01 03:35:04+00:00,en,19
tiago_huts,39,363,2011-02-17 18:26:46+00:00,pt,4
Trevorg079,0,196,2010-04-02 15:56:31+00:00,en,24
alan_owner,0,136,2013-09-11 07:41:37+00:00,en-gb,4
meinadyadit,2,252,2012-03-26 02:05:22+00:00,id,9
beccabaytee,1,501,2010-05-29 18:23:17+00:00,en,27
korydw0206,0,185,2010-08-18 11:10:12+00:00,en,8
DeathBee15,0,66,2012-08-30 08:04:13+00:00,en,4
roben91,71,373,2010-08-03 15:58:37+00:00,en,1396
GdGlenda,2,556,2012-10-15 21:20:20+00:00,en,21
amanumayou,14,3877,2010-06-05 17:34:53+00:00,ja,106
dairita,18,282,2009-05-24 23:51:02+00:00,en,5
mriririririn,1,224,2010-09-19 15:12:27+00:00,ja,36
cojestgranenl,0,268,2015-03-28 10:31:46+00:00,pl,7
CodyFoo,1,323,2012-02-25 07:35:15+00:00,en,12
rehannagi1,4,1538,2013-11-12 19:58:42+00:00,en,38
cheerxtreme15,1,130,2010-08-20 15:09:22+00:00,en,7
JacobCerchiori,6,261,2012-09-24 16:35:25+00:00,en,9
rafidahmajid,1,170,2012-12-08 14:07:57+00:00,en,4
Jackieblackhawk,81,1040,2013-04-22 04:06:33+00:00,en,414
DiorShades,0,102,2009-04-03 05:25:43+00:00,en,9
SilviaCafueri,1,164,2015-01-20 17:10:02+00:00,en,5
Iamgrande,1,204,2010-11-17 15:21:15+00:00,en,39
stelios_kaida,6,1448,2014-03-14 13:51:47+00:00,el,71
sey322,0,191,2012-07-09 07:42:20+00:00,ko,12
XtinaHowell,10,181,2011-08-14 21:14:26+00:00,en,6
GarchGarci,0,584,2011-05-17 22:35:56+00:00,es,6
USQpart2,15,1628,2011-08-02 22:46:45+00:00,en,46
miladth56,2,94,2014-06-04 12:19:29+00:00,fa,2
johnny17fg,1,593,2012-10-10 08:11:51+00:00,zh-cn,22
christianin1988,3,1243,2009-09-07 05:40:30+00:00,en,27
CarlosfandangoC,4,473,2013-11-20 00:24:24+00:00,en,63
philhenderson4,5,95,2009-02-10 15:56:36+00:00,en,10
kimsucks86,0,206,2009-10-12 04:00:55+00:00,en,8
mamar974,2,128,2011-01-15 20:48:41+00:00,fr,7
webmomo1,0,156,2014-09-11 03:08:01+00:00,ko,8
ProDiscretion,4,533,2014-03-31 23:06:07+00:00,en,18
up_1978,3,410,2012-02-10 01:06:57+00:00,en,13
Sofi_Gelp,3,182,2010-04-29 02:50:56+00:00,es,7
ThomasFayeat49,0,169,2014-09-13 22:45:07+00:00,en,9
fastergames,0,112,2009-02-18 14:47:02+00:00,en,6
kiaraanaly,0,40,2011-01-07 00:34:09+00:00,en,5
adie_tie,7,251,2012-09-03 09:57:24+00:00,en,22
ueiuei,1,1098,2010-01-19 10:56:14+00:00,en,36
lucas_31082liv,8,37,2010-08-21 00:20:42+00:00,en,2
AnonymouseeBird,1,1358,2014-06-25 02:30:41+00:00,en,30
LenaGivel,4,1375,2011-05-27 16:43:16+00:00,fr,29
lance_L_ot,0,1324,2011-09-05 19:52:58+00:00,ru,150
FREDINAND_S,0,239,2012-05-04 05:26:16+00:00,id,21
MoMo46290,0,79,2013-05-31 20:55:51+00:00,en,7
dajarum,2,1056,2011-09-06 16:30:32+00:00,en,157
haazique_aslam,0,306,2013-12-01 04:57:34+00:00,en,9
deTurckheimA,20,163,2013-09-27 09:12:36+00:00,en,6
joycewdaniels,1,812,2009-11-06 23:14:33+00:00,en,18
marizolac,6,160,2011-03-13 22:16:49+00:00,es,7
OoPsiieDaisy,4,175,2009-09-11 17:50:17+00:00,en,5
dspark300,8,183,2015-03-24 20:30:29+00:00,en-gb,9
emilienagadir,1,150,2011-02-19 12:49:44+00:00,fr,3
harrysutheran,7,958,2012-06-13 17:33:27+00:00,en,37
IsabellaMariaKy,0,97,2012-06-29 17:59:14+00:00,da,4
zachary1021,0,210,2011-08-04 07:45:34+00:00,en,16
Mikelimon,5,625,2009-07-19 21:29:52+00:00,en,39
YunanCicis,0,271,2012-06-21 19:02:57+00:00,id,11
SilkeEdvardsen,38,804,2009-10-31 11:54:52+00:00,en,316
bo0ore,0,101,2011-03-31 15:08:34+00:00,en,6
sandrawesterl66,4,647,2009-03-30 18:46:19+00:00,en,18
LejdiGosza,0,178,2010-02-05 17:57:23+00:00,en,5
semirsalihovic1,3,806,2012-02-08 08:49:15+00:00,en,31
perigoso32,2,1606,2010-10-24 20:57:01+00:00,en,56
mariale0411,3,419,2009-06-20 02:56:32+00:00,en,12
hussein38288744,0,70,2013-01-03 17:10:25+00:00,en,3
INTAN_SYAHIRAH,4,260,2010-06-01 13:29:12+00:00,en,11
mm200009,0,67,2009-12-30 01:45:14+00:00,en,1
Jackiejjjj1234,2,99,2017-01-03 13:57:01+00:00,en-gb,6
ferazmohammed1,0,86,2012-07-23 12:23:40+00:00,en,4
hahaharry196,3,1667,2013-02-21 21:10:28+00:00,en,29
Allonenoone,3,107,2016-08-09 18:37:49+00:00,en,13
godsavemylife,4,1262,2010-03-31 18:04:34+00:00,en,30
Jos2eres,4,132,2010-10-15 08:05:50+00:00,es,9
sheeshneaax3,3,620,2010-01-08 00:44:54+00:00,en,10
patnut11,0,62,2010-09-27 19:55:14+00:00,en,6
JackCharles92,2,180,2011-12-26 19:03:43+00:00,en,3
SLenule,1,232,2011-12-26 22:38:15+00:00,en,9
RachelM17237437,4,210,2014-04-22 15:21:30+00:00,en,35
deHarry15,6,1306,2010-01-03 21:18:26+00:00,en,33
UROSEVICACA,0,36,2011-02-15 18:42:32+00:00,en,1
shaunaaronadams,1,205,2012-05-17 21:41:12+00:00,en,16
raymondwhitake5,0,113,2013-12-19 12:24:49+00:00,en,5
lployl,1,73,2010-05-22 07:52:13+00:00,en,9
s_sak15,0,518,2014-02-26 13:20:47+00:00,cs,15
xosoftball27,3,222,2010-08-19 21:21:43+00:00,en,11
Rustosterone,0,201,2013-06-19 16:37:13+00:00,en,7
NicolxD,6,64,2009-12-10 00:44:50+00:00,en,2
deochris86,1,188,2010-12-10 09:30:48+00:00,en,6
Jeanett12150112,10,1789,2013-07-25 18:52:59+00:00,en,47
OceanLeung,2,1026,2012-01-15 00:57:03+00:00,en,58
BadenAmitiel,3,1409,2011-12-01 08:47:59+00:00,en,42
hassanattia9,2,1520,2012-11-26 12:10:02+00:00,ar,78
millie3102,0,260,2009-08-10 22:20:02+00:00,en,12
DoggJune,3,96,2011-07-27 08:56:06+00:00,en,39
JengrodG,0,199,2014-05-10 08:16:47+00:00,en,7
